Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Years_Established,NewTargetwithLOG
14.15,1,0.024404558,6,198.311,1997,2,0,1,27,7.845158759960144
21.25,0,0.155250377,13,175.737,1987,0,2,1,37,7.65787052193301
20.35,1,0.024815024,6,234.0958,1998,0,2,0,26,6.147167450184599
12.857645184135976,0,0.092564193,9,53.4956,1985,1,2,3,39,7.663514939552687
20.7,0,0.065689432,9,149.7366,1998,0,2,0,26,5.01818406364019
7.365,0,0.04280099,6,228.372,2007,0,1,1,17,7.619404241105214
16.0,1,0.106731895,0,183.6634,2004,2,1,1,20,7.841763170959006
5.78,0,0.096536082,1,162.8552,1999,1,0,1,25,8.181444724810305
10.5,0,0.041395445,6,37.6164,1997,2,0,1,27,6.292734386320466
7.55,0,0.027212058,3,152.734,1999,1,0,1,25,7.921685112978148
16.2,0,0.036057562,6,260.3278,2009,1,2,2,15,7.759166183480373
17.6,0,0.041581725,14,163.3526,1987,0,2,1,37,8.147144820510189
15.5,1,0.085763562,5,49.0692,1987,0,2,1,37,5.689058608591012
20.35,1,0.030975716,4,253.9672,1999,1,0,1,25,8.028783248534515
10.5,1,0.117149075,0,164.121,2009,1,2,2,15,7.492387529501885
9.3,1,0.033489979,10,156.6314,1999,1,0,1,25,7.123714041404324
20.2,0,0.099893424,9,187.6898,2004,2,1,1,20,8.276111153215956
16.85,1,0.267565911,5,194.1478,1998,0,2,0,26,7.058316782558335
12.857645184135976,0,0.019671473,13,214.756,1985,2,0,0,39,5.36155504195256
20.35,0,0.054277132,13,117.3466,2009,1,2,2,15,6.71529392778793
17.5,0,0.016802225,10,138.518,2009,1,2,2,15,7.773554920932472
19.75,1,0.018051091,5,179.866,1999,1,0,1,25,7.899706206259372
8.93,0,0.028461453,4,152.234,1999,1,0,1,25,8.527820916548462
13.15,0,0.092854963,9,158.7604,2002,0,1,1,22,8.009943698996702
8.575,1,0.071958197,4,195.3794,1999,1,0,1,25,8.16377841307202
20.25,0,0.059055045,9,247.346,2002,0,1,1,22,7.586178593476894
20.0,0,0.034563936,0,45.3086,2007,0,1,1,17,6.195821938348124
12.857645184135976,0,0.032463574,8,139.9154,1985,1,2,3,39,8.509874273357626
18.6,0,0.118419683,11,58.3588,2002,0,1,1,22,7.343418208416624
15.0,1,0.026840766,0,219.8456,1997,2,0,1,27,8.489411468433591
12.35,0,0.163941937,9,117.0124,1997,2,0,1,27,7.339966953912409
17.6,0,0.058209079,10,153.6314,2002,0,1,1,22,8.57063302434065
5.94,1,0.029372367,1,186.7556,1997,2,0,1,27,8.279663554820324
16.25,0,0.066132,3,90.2804,2009,1,2,2,15,7.410859489212156
9.1,0,0.291438755,0,126.8362,1998,0,2,0,26,4.83498106121843
14.5,1,0.128235818,0,104.1332,2004,2,1,1,20,5.323333829132362
5.21,0,0.011072173,9,257.8962,2007,0,1,1,17,8.39002673383345
14.15,0,0.042246575,4,54.2982,1999,1,0,1,25,7.007204336349232
19.6,1,0.04163619,5,47.3376,1999,1,0,1,25,7.047953995522788
15.1,1,0.105646853,6,42.8796,2004,2,1,1,20,6.855862647133029
17.75,1,0.157075658,4,240.5538,1999,1,0,1,25,8.25470072673145
8.35,1,0.126869718,5,74.4354,1997,2,0,1,27,7.028672065973338
19.35,0,0.016637301,5,120.9098,1999,1,0,1,25,7.430788407039872
8.21,0,0.066132,7,148.2392,2002,0,1,1,22,7.307465191007873
18.6,0,0.015766712,13,152.9366,2004,2,1,1,20,7.41607933643856
6.28,0,0.027761289,14,85.8198,2002,0,1,1,22,6.771016462353985
20.35,0,0.142618182,13,123.2072,2007,0,1,1,17,7.110754896761819
5.785,1,0.040351229,13,181.366,2004,2,1,1,20,7.5895512779555325
12.857645184135976,1,0.051643608,13,107.3622,1985,2,0,0,39,5.760750537047128
9.195,0,0.048134591,9,107.7622,1999,1,0,1,25,6.27157616081312
18.85,0,0.05213575,8,190.1846,1999,1,0,1,25,8.808064323407823
18.75,0,0.01040777,9,209.4954,2009,1,2,2,15,7.824343886486941
15.6,0,0.066726133,11,185.8924,1997,2,0,1,27,8.165294139015865
19.7,0,0.066935459,13,177.537,1997,2,0,1,27,8.063335630041175
15.35,0,0.074553522,13,91.883,1987,0,2,1,37,7.865804654583691
10.195,1,0.017730951,15,239.8538,2007,0,1,1,17,8.315325348547885
9.195,1,0.047387144,5,50.8666,2007,0,1,1,17,6.770252812068687
17.7,1,0.066132,6,46.8034,2007,0,1,1,17,6.828132466473619
18.35,1,0.094296835,6,84.3882,1997,2,0,1,27,7.017995807981996
18.0,0,0.019382568,8,129.3994,2004,2,1,1,20,8.114020773085155
12.857645184135976,1,0.045763623,4,43.8744,1985,1,2,3,39,7.108578617339223
14.1,0,0.067148407,13,200.4084,2009,1,2,2,15,8.286059806218184
6.825,1,0.046824729,3,155.1998,2009,1,2,2,15,7.808240478920362
12.857645184135976,0,0.166572501,9,176.1712,1985,1,2,3,39,8.213705587028526
14.6,0,0.059741172,9,179.6976,2007,0,1,1,17,8.531240622629989
12.857645184135976,0,0.077348214,13,259.7962,1985,1,2,3,39,8.99080059426238
12.85,0,0.022649893,6,179.3318,2002,0,1,1,22,7.141263016093801
12.857645184135976,0,0.103188491,9,244.346,1985,2,0,0,39,5.5067370517970575
5.88,0,0.086384841,5,153.2998,1987,0,2,1,37,7.67470908629584
16.5,1,0.068403271,3,101.999,2009,1,2,2,15,6.428418632306089
12.857645184135976,0,0.011180843,13,213.456,1985,1,2,3,39,8.35728731550655
17.6,1,0.066132,15,46.006,1997,2,0,1,27,5.78763943726346
17.6,1,0.041373331,13,38.119,2004,2,1,1,20,6.596299504945249
6.425,0,0.063122753,2,131.3626,1987,0,2,1,37,5.569584955456722
16.6,0,0.122918852,6,173.0738,2007,0,1,1,17,8.248796906839797
12.857645184135976,0,0.086352403,6,149.8734,1985,2,0,0,39,6.099018106287016
16.7,1,0.066132,15,63.6168,1999,1,0,1,25,7.202104675350046
8.43,0,0.01732573,14,197.9768,1997,2,0,1,27,7.075352969710903
17.1,0,0.06725846,9,115.186,1999,1,0,1,25,7.820074936567365
12.857645184135976,1,0.156072361,2,169.3474,1985,1,2,3,39,8.262117750815458
15.1,1,0.019965179,5,130.531,1999,1,0,1,25,6.812143753777848
14.65,0,0.17138805,6,50.7692,1997,2,0,1,27,6.9418215770863805
17.2,0,0.156269303,10,159.6578,2004,2,1,1,20,8.022469958815883
16.7,1,0.119647957,6,180.9976,1999,1,0,1,25,8.334530328383934
12.15,0,0.079431643,8,38.6506,1997,2,0,1,27,6.680807751716761
11.65,1,0.059063036,0,172.0422,2007,0,1,1,17,7.229503649538161
13.85,1,0.026001976,5,161.521,2009,1,2,2,15,7.492387529501885
12.35,1,0.03382933,10,196.9426,2002,0,1,1,22,7.9260235145767455
5.48,0,0.02528802,5,83.325,1998,0,2,0,26,6.030985695895189
19.2,0,0.066132,9,127.831,2002,0,1,1,22,7.16881869771658
11.0,1,0.133034816,3,222.0798,1987,0,2,1,37,7.960301778997387
12.857645184135976,0,0.173206192,4,53.3298,1985,1,2,3,39,6.983415474385217
19.6,0,0.094308058,9,251.8698,1999,1,0,1,25,8.175090750900747
12.857645184135976,0,0.244102315,13,148.076,1985,2,0,0,39,4.986861592511149
14.65,1,0.099692906,13,50.9666,2007,0,1,1,17,6.57609679762773
11.6,0,0.037574137,8,100.0042,2004,2,1,1,20,7.998377733766402
17.6,0,0.08226356,8,160.492,1987,0,2,1,37,7.153314511180615
12.5,1,0.062343432,0,199.7426,1997,2,0,1,27,6.385578473629597
12.15,1,0.132621594,6,190.1872,2009,1,2,2,15,8.237940557873985
12.857645184135976,0,0.018321361,5,255.3698,1985,1,2,3,39,8.480472400451928
16.1,1,0.063689583,4,181.9318,2007,0,1,1,17,8.691860428504969
13.3,0,0.063925726,5,151.8708,2007,0,1,1,17,7.411664318229444
19.1,0,0.177992139,9,173.1422,2009,1,2,2,15,7.983275451914541
9.0,0,0.038925251,14,34.919,1997,2,0,1,27,6.165516588852795
5.94,1,0.029492018,1,188.0556,2009,1,2,2,15,6.844579029531001
12.15,0,0.131445848,5,246.846,2002,0,1,1,22,8.76483358981854
12.857645184135976,0,0.053113721,14,44.377,1985,1,2,3,39,7.099825826229629
8.975,1,0.05281112,3,86.6224,1999,1,0,1,25,7.440996583632396
9.695,1,0.128176489,0,224.8404,1987,0,2,1,37,8.188868663881587
15.35,0,0.014047825,5,36.719,2002,0,1,1,22,6.37315595363104
16.25,0,0.066132,3,89.8804,2007,0,1,1,17,7.005394381103993
9.395,1,0.109265987,14,42.3112,1999,1,0,1,25,6.887611345447609
19.0,0,0.111830282,5,105.4622,1987,0,2,1,37,6.859362825715238
12.3,0,0.069852615,14,107.4938,2007,0,1,1,17,7.765680864501566
6.445,0,0.029686148,0,96.4436,2004,2,1,1,20,5.9353554648799385
7.31,0,0.026783871,13,108.157,2004,2,1,1,20,7.001764613053414
12.857645184135976,0,0.048522793,6,39.6506,1985,1,2,3,39,6.932122179997666
12.857645184135976,0,0.112161697,3,154.4682,1985,2,0,0,39,5.026956049713027
18.75,0,0.05310896,13,193.6504,2007,0,1,1,17,7.964244727396943
7.825,1,0.150015234,5,157.5288,1997,2,0,1,27,6.848825320412453
8.26,0,0.03447406,7,117.0834,2002,0,1,1,22,7.385582970271825
12.857645184135976,0,0.029595637,13,40.9822,1985,1,2,3,39,6.761813943422823
7.84,1,0.154120252,3,51.935,2009,1,2,2,15,5.297016520814989
12.857645184135976,1,0.123089128,13,63.6484,1985,2,0,0,39,4.178201524829359
16.2,1,0.016687114,5,96.9726,2002,0,1,1,22,6.981561905735894
14.0,1,0.037491314,5,164.2526,1987,0,2,1,37,7.500517655585135
9.0,1,0.069229076,2,55.9614,2002,0,1,1,22,5.9579848030106985
17.2,1,0.012002075,3,165.3184,1987,0,2,1,37,6.898422261551825
18.25,1,0.17179432,4,154.663,2007,0,1,1,17,7.886032904359163
12.15,0,0.015457803,5,209.9928,2004,2,1,1,20,8.5678520846139
20.7,0,0.021552357,0,157.0288,2007,0,1,1,17,8.001504830350838
12.857645184135976,0,0.078764059,4,241.3854,1985,2,0,0,39,6.180784060983584
15.0,0,0.19899855,13,226.5694,1998,0,2,0,26,6.817258854444618
12.15,0,0.079592733,8,37.3506,2002,0,1,1,22,6.469498658049554
20.2,0,0.066065799,9,61.351,2002,0,1,1,22,7.091549916925769
6.69,1,0.036910398,10,175.037,1997,2,0,1,27,7.65787052193301
16.25,0,0.078290271,3,93.1804,1999,1,0,1,25,7.085437088777529
8.355,0,0.188322664,3,148.5418,2009,1,2,2,15,7.699446948778751
12.857645184135976,1,0.052473797,3,83.6224,1985,1,2,3,39,8.158836376782713
14.65,1,0.099113429,13,52.8666,2004,2,1,1,20,6.134264045348691
11.1,0,0.044814962,13,174.4054,2004,2,1,1,20,8.300882294265701
10.65,0,0.024107056,6,56.6272,2007,0,1,1,17,6.103492386681937
5.785,1,0.064871045,6,262.1252,1998,0,2,0,26,6.668197244124831
7.39,0,0.092705683,9,251.9066,1987,0,2,1,37,8.358692577663014
15.6,0,0.066132,0,111.8544,2009,1,2,2,15,7.282147383023583
15.2,1,0.10377827,6,175.6054,1997,2,0,1,27,7.80444540795181
8.43,0,0.017360867,14,196.2768,2002,0,1,1,22,7.363035042162684
13.3,0,0.079739853,4,233.03,1987,0,2,1,37,8.586661416571397
15.5,0,0.066132,14,41.377,2007,0,1,1,17,6.475671517156635
19.85,0,0.066132,8,126.1704,2009,1,2,2,15,7.537726210090947
20.1,0,0.077389797,8,60.8536,1987,0,2,1,37,7.206065076566143
13.8,1,0.057104066,13,232.6984,2009,1,2,2,15,7.237195995161317
17.0,0,0.055545797,4,220.5114,2002,0,1,1,22,8.579430366487177
6.385,0,0.14032811,7,109.1596,1998,0,2,0,26,4.680830381391171
18.25,1,0.184041545,4,110.157,2009,1,2,2,15,7.532392864115584
10.895,1,0.032454046,5,144.8102,1997,2,0,1,27,8.026828213698712
9.6,1,0.014234595,13,190.2872,1999,1,0,1,25,8.461084109188194
12.857645184135976,0,0.027812304,13,147.476,1985,1,2,3,39,8.122355808440298
12.857645184135976,1,0.066132,12,184.3582,1985,2,0,0,39,5.224445827980153
12.857645184135976,1,0.184359831,13,172.6764,1985,2,0,0,39,6.755631543514506
12.857645184135976,0,0.034286109,14,173.1422,1985,1,2,3,39,8.5173579378448
16.75,1,0.008208342,3,102.8674,2002,0,1,1,22,7.331722168653433
16.75,1,0.008204465,3,99.8674,1999,1,0,1,25,7.759166183480373
16.75,1,0.024832806,14,38.7822,1987,0,2,1,37,6.503984834120723
12.857645184135976,1,0.037768989,13,88.5856,1985,1,2,3,39,7.520558406468582
8.18,0,0.013127548,9,142.0154,2004,2,1,1,20,7.593583541483471
12.15,0,0.018407033,5,254.7698,2004,2,1,1,20,8.671527637214638
10.395,0,0.031199028,12,159.4604,1987,0,2,1,37,5.758651900390207
9.3,1,0.033437991,10,153.2314,1997,2,0,1,27,7.752322700826698
16.2,0,0.103634038,3,101.399,1999,1,0,1,25,6.93924425607208
11.65,0,0.040144377,13,228.9694,2007,0,1,1,17,8.798260323311201
9.395,0,0.039928582,11,83.2908,1987,0,2,1,37,7.137566154212475
19.25,1,0.027135522,10,196.311,2002,0,1,1,22,8.052798124738388
6.825,0,0.059835659,8,264.3226,2004,2,1,1,20,8.34975904908576
12.857645184135976,1,0.081955735,3,142.0838,1985,2,0,0,39,5.6382393601948
12.857645184135976,0,0.237651344,6,170.2106,1985,2,0,0,39,5.142310131054007
7.05,0,0.084949955,13,109.7912,2004,2,1,1,20,6.995685566977032
15.2,0,0.021250528,3,216.5824,2002,0,1,1,22,8.564301484890876
12.35,0,0.093278912,13,118.7124,2004,2,1,1,20,7.866060049809189
15.75,0,0.166513779,4,38.0506,2009,1,2,2,15,5.5821954630486506
20.5,0,0.032835147,9,40.2822,2002,0,1,1,22,6.561143247960672
19.35,1,0.082731751,0,49.2034,2007,0,1,1,17,6.65628220954696
15.2,1,0.103988736,6,177.0054,2002,0,1,1,22,8.209910516059976
20.75,1,0.066132,12,239.988,2002,0,1,1,22,7.877233350407314
13.8,0,0.058339153,4,246.2802,2009,1,2,2,15,7.113468602633415
12.857645184135976,1,0.049349121,5,108.6912,1985,1,2,3,39,8.02530498415819
18.7,0,0.02442574,14,52.9324,1998,0,2,0,26,3.9499428728483794
12.857645184135976,0,0.04461205,4,241.1538,1985,2,0,0,39,6.175259185051614
8.365,0,0.072252888,7,39.6506,2007,0,1,1,17,6.727327767351653
11.1,1,0.090008963,6,164.0526,1998,0,2,0,26,5.102622382786764
15.85,0,0.020571083,9,41.6112,2009,1,2,2,15,5.543876598746515
4.61,0,0.122901056,7,174.4396,2002,0,1,1,22,7.869628751022095
12.857645184135976,0,0.127469857,13,107.7622,1985,1,2,3,39,8.299724408105405
12.857645184135976,0,0.09246392,13,190.9504,1985,2,0,0,39,5.949341706854679
12.857645184135976,1,0.037516862,4,124.3704,1985,1,2,3,39,8.007729839336683
18.5,0,0.025756826,10,87.2172,2004,2,1,1,20,6.688298423445918
12.5,0,0.103422709,9,169.9448,2004,2,1,1,20,7.971624834694566
12.857645184135976,0,0.144534212,4,190.6504,1985,2,0,0,39,6.354806814962843
9.395,0,0.160235723,14,227.872,2007,0,1,1,17,7.368089812824308
8.895,0,0.105110692,4,41.1138,1997,2,0,1,27,6.537321254388315
12.857645184135976,0,0.042086652,7,122.4388,1985,1,2,3,39,8.603170353790249
12.857645184135976,0,0.026491715,9,247.2776,1985,1,2,3,39,8.731003725300134
16.5,0,0.073813788,3,207.2638,2004,2,1,1,20,8.591123496359504
9.395,0,0.103664897,13,233.6932,1987,0,2,1,37,7.254290428520617
19.5,1,0.077157727,14,232.4958,2004,2,1,1,20,7.938926919412654
17.6,0,0.074345142,9,230.901,1987,0,2,1,37,8.381217442356588
18.2,0,0.163096139,8,43.0086,1997,2,0,1,27,6.63114000960597
12.857645184135976,0,0.168455549,13,211.0612,1985,2,0,0,39,6.035774212626986
12.857645184135976,1,0.11173569,6,115.9492,1985,2,0,0,39,4.752289345373317
8.785,0,0.025967624,6,119.9414,1997,2,0,1,27,7.287626848788209
13.65,1,0.073060301,5,196.2426,2002,0,1,1,22,7.851915542423024
20.7,0,0.04875891,6,37.3506,1997,2,0,1,27,6.727327767351653
10.695,0,0.053296868,5,59.6904,1997,2,0,1,27,6.843159582876775
7.59,1,0.14492016,6,174.708,1987,0,2,1,37,7.9871290212305315
12.857645184135976,1,0.02747716,3,87.9856,1985,1,2,3,39,8.086953881389382
5.925,1,0.096387053,4,45.6086,1987,0,2,1,37,5.87736820722959
13.65,1,0.031439206,3,100.07,2004,2,1,1,20,7.861965878276525
17.7,1,0.135646297,15,186.0924,2009,1,2,2,15,8.165294139015865
16.0,1,0.017536671,10,45.5718,1987,0,2,1,37,6.946956376558418
16.35,0,0.020579897,6,52.1324,1999,1,0,1,25,6.840314630744544
9.895,1,0.028765486,3,115.3492,1999,1,0,1,25,7.150184618171688
12.857645184135976,0,0.150672399,3,104.728,1985,1,2,3,39,7.803902077321764
12.857645184135976,0,0.022457694,5,98.6068,1985,1,2,3,39,7.795716492735325
12.857645184135976,1,0.127308434,14,186.6924,1985,1,2,3,39,8.85844131957581
7.31,0,0.026788937,13,110.357,1997,2,0,1,27,8.066475350045842
8.63,1,0.032976399,13,114.6518,2002,0,1,1,22,7.953773427529648
19.35,1,0.082250863,0,48.7034,2004,2,1,1,20,6.281588760105549
20.7,0,0.09261307,4,76.367,1987,0,2,1,37,5.724460535641928
16.75,0,0.066132,1,88.7856,2002,0,1,1,22,6.873931241543529
8.89,0,0.00547348,5,100.5016,2004,2,1,1,20,7.1820639244666005
12.857645184135976,0,0.116762173,3,198.9768,1985,1,2,3,39,8.461647330830793
13.65,1,0.025961116,13,80.4302,1999,1,0,1,25,5.758651900390207
19.85,0,0.175962247,6,223.0772,2004,2,1,1,20,7.483816580815324
12.857645184135976,1,0.055213281,0,172.4764,1985,2,0,0,39,6.532487992200296
9.195,1,0.064113698,5,86.5566,1999,1,0,1,25,7.076478462232638
5.785,1,0.038749536,6,262.0252,2004,2,1,1,20,8.402798299512938
14.8,1,0.043885147,1,108.757,2004,2,1,1,20,7.532392864115584
9.8,1,0.063946629,6,116.6492,2002,0,1,1,22,7.748021618927307
14.0,1,0.031261583,3,52.564,2004,2,1,1,20,6.46016733062067
12.857645184135976,1,0.214423791,6,111.6544,1985,2,0,0,39,5.8158103142301565
14.0,1,0.060768862,5,154.8656,2007,0,1,1,17,7.237195995161317
15.0,1,0.054378253,3,59.1904,1997,2,0,1,27,6.267795437973214
17.7,0,0.029999653,13,169.7816,2002,0,1,1,22,7.607569783458211
12.857645184135976,1,0.089120516,13,149.8708,1985,1,2,3,39,8.19182287577902
16.5,1,0.133424184,6,102.2332,1998,0,2,0,26,4.630186648572416
12.857645184135976,0,0.117091213,13,197.9084,1985,2,0,0,39,6.899765445098293
18.2,0,0.161817014,6,37.819,2002,0,1,1,22,5.392326700619313
8.355,0,0.013926425,0,93.0462,2004,2,1,1,20,7.01261462907748
12.8,1,0.079523619,4,181.7608,2007,0,1,1,17,8.509471777880266
9.13,0,0.051928034,9,151.4024,1999,1,0,1,25,7.587529032574765
9.17,0,0.103138922,0,141.747,1999,1,0,1,25,8.008394512009874
8.785,0,0.020573334,14,156.4656,2004,2,1,1,20,7.679028747440356
11.85,0,0.132560174,4,97.2726,1987,0,2,1,37,6.66310817461736
12.857645184135976,0,0.080649685,10,189.9846,1985,1,2,3,39,8.718452164718135
7.405,0,0.066132,4,205.7296,2007,0,1,1,17,8.427279687326585
7.55,1,0.030992735,6,124.3072,1999,1,0,1,25,7.899212257126089
17.75,0,0.034823127,4,248.675,2002,0,1,1,22,8.51589234568319
10.1,0,0.056030907,9,115.1492,1987,0,2,1,37,7.460339546475526
12.857645184135976,0,0.135226962,8,56.293,1985,2,0,0,39,4.72903248320905
7.975,0,0.014628382,0,82.325,2004,2,1,1,20,7.19413650570087
12.857645184135976,0,0.053392944,8,193.8162,1985,2,0,0,39,5.952807914831165
12.65,0,0.042175992,9,106.4938,1987,0,2,1,37,7.8101326270724
17.1,0,0.032761024,5,148.8392,2009,1,2,2,15,7.643937427629086
21.25,0,0.019407069,13,119.3756,1987,0,2,1,37,8.093077599239912
9.195,1,0.04719387,5,52.8666,1999,1,0,1,25,7.2328763340168
15.0,0,0.046447328,1,121.5414,1999,1,0,1,25,7.798452472554199
11.3,0,0.007309544,10,196.2426,2009,1,2,2,15,8.505842009829689
16.75,1,0.008579863,10,72.3038,1999,1,0,1,25,6.867713604932659
16.75,0,0.081485126,6,258.0988,2002,0,1,1,22,9.104419477113032
15.35,0,0.013812772,5,64.7168,1997,2,0,1,27,6.930170959866405
5.19,0,0.042707323,5,197.811,2002,0,1,1,22,7.9882596036008175
12.857645184135976,0,0.006289291,7,153.2998,1985,2,0,0,39,6.134264045348691
16.7,1,0.038496166,13,147.5102,1987,0,2,1,37,8.619891935701673
10.5,0,0.052555346,5,89.683,1997,2,0,1,27,6.896404097395587
13.65,1,0.072912432,5,198.4426,1997,2,0,1,27,8.619170695136692
16.75,1,0.008184912,3,101.2674,1987,0,2,1,37,7.331722168653433
5.51,0,0.034467286,8,96.7726,2004,2,1,1,20,7.879503498941853
9.395,0,0.099101845,13,105.828,2004,2,1,1,20,7.440996583632396
7.27,1,0.020865797,3,90.2488,2009,1,2,2,15,6.703113509231059
7.67,0,0.184843579,9,33.1216,1997,2,0,1,27,6.589000202463637
12.857645184135976,1,0.277459381,10,156.3946,1985,2,0,0,39,6.159906475962028
12.857645184135976,0,0.028281197,13,90.2146,1985,1,2,3,39,8.20209442610085
10.8,0,0.049709624,6,246.8144,2004,2,1,1,20,7.803902077321764
10.3,1,0.058918844,6,191.653,1999,1,0,1,25,8.577927736602643
16.75,0,0.129086113,1,89.4856,1999,1,0,1,25,6.960942618533158
11.6,0,0.041112694,14,142.0154,2009,1,2,2,15,6.746285681096268
20.6,1,0.048207431,6,188.0556,2007,0,1,1,17,7.633036389895271
12.857645184135976,0,0.033059299,6,196.4768,1985,1,2,3,39,8.749329403282575
11.1,0,0.176182345,0,158.1604,2004,2,1,1,20,7.550411369618263
12.8,1,0.023511371,10,225.9404,1987,0,2,1,37,8.507322395000122
16.75,0,0.066132,13,156.163,1997,2,0,1,27,7.943191318199111
8.895,1,0.137858955,5,162.1236,1999,1,0,1,25,7.854760494555255
19.85,0,0.005264755,4,264.5884,2007,0,1,1,17,8.670728504801541
7.5,0,0.032599801,5,238.1906,1987,0,2,1,37,8.110027157553684
7.825,0,0.186357148,9,254.3698,1999,1,0,1,25,8.627075874643804
12.857645184135976,1,0.256152243,12,151.005,1985,2,0,0,39,5.009334448363208
6.85,0,0.022878953,5,262.3594,2004,2,1,1,20,8.275093859130259
9.195,1,0.117484834,13,158.5578,1997,2,0,1,27,7.786081180751653
15.2,0,0.066132,10,256.033,1998,0,2,0,26,7.155915292880672
12.15,0,0.028714747,9,151.9708,2009,1,2,2,15,8.19182287577902
13.35,1,0.149974858,13,179.766,2009,1,2,2,15,8.688163566623643
8.895,1,0.08125293,13,49.8008,2002,0,1,1,22,6.968489824168541
13.6,1,0.043743689,6,157.7946,2002,0,1,1,22,7.007204336349232
7.975,0,0.014618973,0,85.225,1987,0,2,1,37,6.9864971409226255
8.01,0,0.070356805,7,36.8532,1999,1,0,1,25,6.626740530446485
9.3,0,0.016087659,4,249.6092,2009,1,2,2,15,8.695543673921264
20.1,0,0.07461309,4,108.7228,2004,2,1,1,20,7.103117107313701
10.8,0,0.066132,14,238.1564,2009,1,2,2,15,8.564809485917804
9.065,0,0.115233813,5,94.4094,1987,0,2,1,37,7.957276058080851
12.857645184135976,0,0.212293753,3,92.2778,1985,2,0,0,39,6.151431848971056
12.857645184135976,1,0.087692636,6,162.5526,1985,2,0,0,39,5.79576956334671
19.25,1,0.034841089,3,141.1496,2009,1,2,2,15,5.642967501390745
7.5,0,0.03269312,5,238.7906,2002,0,1,1,22,8.304183171994643
15.7,0,0.030877303,7,42.177,2007,0,1,1,17,6.600834660110641
13.85,0,0.030842963,14,143.1154,1999,1,0,1,25,7.844897969764378
12.857645184135976,0,0.226284381,6,163.221,1985,2,0,0,39,5.78763943726346
19.1,0,0.045400017,4,38.8138,2002,0,1,1,22,6.537321254388315
16.7,0,0.022065676,4,110.5886,1997,2,0,1,27,7.350285188190801
12.857645184135976,1,0.078912473,0,99.9042,1985,1,2,3,39,8.093687913570728
10.195,0,0.051618281,1,31.9558,1987,0,2,1,37,5.922954951681484
9.695,0,0.190711254,8,159.1604,1998,0,2,0,26,6.451799080950153
11.6,1,0.077150004,5,170.2106,2004,2,1,1,20,7.540205403852378
18.25,0,0.012300013,6,160.4894,2002,0,1,1,22,8.030734468665777
12.5,0,0.031549131,8,99.0384,1998,0,2,0,26,5.283593500482848
17.5,0,0.013658248,5,256.3304,1999,1,0,1,25,8.732293216130007
19.7,1,0.160671255,3,254.7014,2004,2,1,1,20,8.180326364954691
9.5,1,0.058835928,6,170.2448,1998,0,2,0,26,5.13841149063835
9.895,1,0.048860587,5,260.2278,2009,1,2,2,15,8.334530328383934
5.325,1,0.138679995,4,53.7298,1997,2,0,1,27,6.760271923071008
6.65,0,0.053397989,3,149.3734,2002,0,1,1,22,5.693552998178852
6.59,0,0.043828293,9,121.4098,1998,0,2,0,26,5.484878257984558
7.6,1,0.142410775,15,171.9448,1997,2,0,1,27,8.229453943996665
18.6,0,0.065771529,5,245.7802,1998,0,2,0,26,5.504030690199315
9.195,1,0.051573903,0,79.8644,1987,0,2,1,37,6.666503763618498
15.85,0,0.081953387,1,176.237,2002,0,1,1,22,7.881014073247219
12.857645184135976,0,0.036494521,5,179.0976,1985,1,2,3,39,8.695543673921264
10.5,0,0.048115543,7,159.0946,2002,0,1,1,22,8.319390725315401
16.75,0,0.029799965,13,39.1822,2002,0,1,1,22,5.750213031744343
20.0,1,0.051596927,5,128.0678,2002,0,1,1,22,7.484564803820676
10.8,0,0.041865848,8,189.7214,1997,2,0,1,27,8.67266814828717
